,SSINENG,YUANTA,SKITERNX,KOSEF_TIPS,SOL_AI,FCX,PLTR,QQQM,VRT
2023-08-02,28300.0,2630.0,115.39867442202502,103020.625,75.81894578949425,53263.06119606018,24616.609308967592,196441.06418304445,44345.14847335816
2023-08-03,26300.0,2610.0,115.39867442202502,103020.625,75.81894578949425,53900.14926818848,24295.68221115112,196204.19080474853,44646.98180419922
2023-08-04,26400.0,2625.0,115.39867442202502,102971.84375,75.81894578949425,53672.865239868166,23832.718999061584,196983.53396179198,46602.55136432648
2023-08-07,26450.0,2650.0,115.39867442202502,103210.875,74.59893964016526,53250.34814048767,23493.860301094057,198066.73637237548,46489.22519447327
2023-08-08,24750.0,2635.0,115.39867442202502,103230.3828125,74.03356310776206,54168.91416564941,22424.982004852296,197901.14618133544,47503.82187667846
2023-08-09,25900.0,2650.0,115.39867442202502,103323.0625,74.00381597039126,53815.691572761534,20060.6125,195617.64779434205,45647.90242710114
2023-08-10,25200.0,2650.0,115.39867442202502,103220.625,71.56379783552815,53755.95616149902,20272.471199264524,196083.5695462036,44405.51211936951
2023-08-11,27200.0,2690.0,115.39867442202502,102957.2109375,71.89112139829868,52882.90788208008,20405.459497947693,196081.47960617067,44221.74378730774
2023-08-14,27100.0,2690.0,115.39867442202502,102801.109375,70.49257406269392,52848.431486892696,20908.386355161667,199213.5682044983,45836.4138130188
2023-08-15,26100.0,2640.0,115.39867442202502,102845.015625,71.58938977001863,51294.5373916626,20518.949847221375,197829.45693969727,46206.571197509766
2023-08-16,26100.0,2640.0,115.39867442202502,102845.015625,71.58938977001863,50282.50543685913,20654.177745018005,195934.32503784177,44951.28579711914
2023-08-17,26550.0,2580.0,115.39867442202502,103045.0078125,71.58938977001863,51232.65578063965,18976.988988399506,194427.81286117557,44093.122517356875
2023-08-18,25600.0,2545.0,115.39867442202502,102747.453125,73.84230773450766,50106.44030605316,19267.055489597322,193709.59694259643,45296.65044826508
2023-08-21,26500.0,2525.0,115.39867442202502,102825.5,73.78302118466806,50131.08785839081,19465.525,197574.57074279786,46919.29938049317
2023-08-22,25850.0,2525.0,115.39867442202502,102820.625,72.15261490055322,50061.08314819336,19585.330301856993,196158.88928100586,46527.96957550049
2023-08-23,28400.0,2520.0,115.39867442202502,102879.15625,71.94511488317308,50691.04349426269,20488.536255416868,199914.0282067871,47617.0044039917
2023-08-24,28700.0,2515.0,115.39867442202502,103084.0390625,73.01229022263644,48912.35671272277,18679.93025355339,192908.89600204467,46093.06379787445
2023-08-25,27200.0,2515.0,115.39867442202502,103166.96875,70.72972607616917,48935.54842826843,19239.317946424482,194953.45765686032,49484.939115715024
2023-08-28,27450.0,2535.0,115.39867442202502,103123.0703125,70.64079334435135,49705.673040771486,19371.64845428467,196301.95739746094,50334.453497314455
2023-08-29,28250.0,2535.0,115.39867442202502,103445.015625,71.58938977001861,51223.380241165156,20356.79749574661,200261.87292037962,51008.40693702697
2023-08-30,29350.0,2540.0,115.39867442202502,103513.3125,72.89371130884035,51283.44381729126,21611.448499031067,201706.34444732667,51292.43510078431
2023-08-31,29500.0,2545.0,115.39867442202502,103645.0234375,73.39765570365222,50888.06428195954,19810.00079463959,202010.36379959108,51913.030264549256
2023-09-01,28100.0,2535.0,115.39867442202502,103927.9453125,76.68809701150948,52739.06659690857,20012.401602325437,201307.83851257322,52383.114193420406
2023-09-04,27650.0,2530.0,115.39867442202502,103664.53125,76.53987772985205,52326.967281494144,20231.73365074158,203348.02733032228,51871.81533447266
2023-09-05,27500.0,2540.0,115.39867442202502,103552.3359375,76.3027257163768,52326.967281494144,20231.73365074158,203348.02733032228,51871.81533447266
2023-09-06,26700.0,2545.0,115.39867442202502,103352.3359375,75.116988905468,51854.4457856369,20362.311253843305,201730.0278425598,50984.32169620514
2023-09-07,26650.0,2535.0,115.39867442202502,103001.1171875,75.17626964119071,51179.83035003662,20305.806350927352,200825.4567388916,52687.04573020935
2023-09-08,26950.0,2540.0,115.39867442202502,103176.71875,73.33836333969575,50491.50659900665,20165.718052530287,200782.6964163208,52068.913832588194
2023-09-11,26900.0,2590.0,115.39867442202502,103015.75,72.00440143301266,51497.32722007751,21025.80604920387,202990.7931661987,52020.47145572662
2023-09-12,25950.0,2570.0,115.39867442202502,103108.4296875,72.44905346386805,51267.04712848663,20692.45130252838,200091.6003689575,49762.5093523407
2023-09-13,25200.0,2575.0,115.39867442202502,103030.3828125,71.02615882536712,50949.86813774109,20743.320507240296,201239.00469818115,49071.0247215271
2023-09-14,25000.0,2615.0,115.39867442202502,103430.3828125,73.99052701616505,52005.19298675538,20988.680298843385,202276.71488342286,50793.15970046997
2023-09-15,25400.0,2610.0,115.39867442202502,103386.4765625,74.10909430172737,51609.2809539795,20325.893598842624,198720.81870285035,50436.78094585419
2023-09-18,24450.0,2585.0,115.39867442202502,103093.796875,71.35223775654333,51305.53171302795,20468.88545050621,198742.3416870117,49876.30192256928
2023-09-19,24400.0,2575.0,115.39867442202502,103225.5078125,70.84829917584834,49711.587121238714,20121.168993358613,198958.49862258913,50376.391817665106
2023-09-20,24050.0,2565.0,115.39867442202502,103005.984375,70.19613549937904,49627.56272964477,19609.211295509336,196421.6479736328,49213.96291427612
2023-09-21,23250.0,2510.0,115.39867442202502,102888.9140625,67.70607133553163,48104.45727722168,18761.12,194126.50472167967,48505.86170288086
2023-09-22,22950.0,2495.0,115.39867442202502,103010.8671875,68.47680811168013,47875.713946228025,18885.875552959442,193737.89915344238,48552.34533447265
2023-09-25,22550.0,2480.0,115.39867442202502,103249.8984375,68.47680811168013,47920.42848087311,18998.346956758498,194578.79679855346,48958.427527236934
2023-09-26,22100.0,2485.0,115.39867442202502,103127.9453125,67.97286953098514,47555.26502738953,18827.712451448442,193422.16150131225,47742.23895004272
2023-09-27,22300.0,2510.0,115.39867442202502,103103.5546875,69.12897178814944,47541.939474105835,20033.393014621735,193965.1105064392,48642.31910572052
2023-09-28,21100.0,2475.0,115.39867442202502,102132.8125,69.24847896437085,48821.43592308045,21390.586320915223,196585.54692123414,50016.16477352143
2023-09-29,21100.0,2475.0,115.39867442202502,102132.8125,69.24847896437085,48461.702050018306,21565.76,195585.23005004882,49969.5453565216
2023-10-02,21100.0,2475.0,115.39867442202502,102132.8125,69.24847896437085,47751.56969043732,21464.519754686356,197788.01733871462,51740.74517749787
2023-10-03,21100.0,2475.0,115.39867442202502,102132.8125,69.24847896437085,47674.17966316223,20273.23748096466,195534.89618774413,49954.45242919921
2023-10-04,21100.0,2475.0,115.39867442202502,102132.8125,69.24847896437085,47124.68618133545,21439.04557609558,198578.44053375244,51873.32149879456
2023-10-05,20900.0,2485.0,115.39867442202502,102581.59375,69.24847896437085,46046.98103179932,21346.97876657486,196087.21173980713,51375.751504211425
2023-10-06,21300.0,2505.0,115.39867442202502,102469.3984375,69.5472058895177,47737.63410774231,22426.32452407837,199349.50196533205,53513.30066864014
2023-10-09,20900.0,2470.0,115.39867442202502,102854.7734375,71.78079965383391,47945.92506603241,23776.49452407837,200412.70727523803,53997.704235000616
2023-10-10,20900.0,2470.0,115.39867442202502,102854.7734375,71.78079965383391,48531.09433479309,24026.260970191954,201445.90061187744,54587.84341060638
2023-10-11,21800.0,2470.0,115.39867442202502,102976.7265625,71.78079965383391,47973.50135818481,24000.435302181242,201332.0986427307,55698.96028453827
2023-10-12,22150.0,2465.0,115.39867442202502,103308.4296875,73.4942341292012,46729.27488132477,24007.488114681244,200442.1561935425,55759.910506210326
2023-10-13,21650.0,2450.0,115.39867442202502,103064.53125,73.92259424832362,46318.66957054139,23429.924823760986,199644.6944320679,52591.5013628006
2023-10-16,21250.0,2430.0,115.39867442202502,103098.671875,72.82109422724204,46980.81873241425,23499.7120262146,202557.95216644288,54839.19881752015
2023-10-17,21700.0,2430.0,115.39867442202502,103103.5546875,74.87110165415012,47803.95703125,24148.224206542967,201867.90996093748,55564.81424560546
2023-10-18,21200.0,2460.0,115.39867442202502,102742.5703125,74.1979677533134,46520.82473182678,23210.541029548647,198578.97201385497,52113.00866374969
2023-10-19,20000.0,2435.0,115.39867442202502,102742.5703125,71.84198709814004,46298.94023895264,23158.949275016785,197866.02333068848,50624.55777168274
2023-10-20,19300.0,2395.0,115.39867442202502,102854.7734375,71.16885319730332,44374.572459411625,21795.542025756837,194295.13350097658,49536.915182800294
2023-10-23,19050.0,2365.0,115.39867442202502,102747.453125,70.09795289949724,43915.255162429814,21929.94103279114,194980.18445739747,50307.47836723328
2023-10-24,19380.0,2420.0,115.39867442202502,102991.359375,73.12706745550733,44740.622295684814,22342.194380493165,195256.5387249756,52226.23334335328
2023-10-25,19590.0,2430.0,115.39867442202502,103098.671875,72.82109422724204,44196.05071128845,21032.001505851746,191404.96717300414,50269.85056159973
